time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.000000000000002,-2.15254938195,-0.851660163273,18.9410150058,6.15080482225,0.078918276963,0.0,-1.99464287113,-1.31350766158,5.03574739198,-0.088917493676,0.00668159298203,0.0,473.19467248102166,474.17253030627415,474.8352212692561,475.1878824998907
3.0600000000000023,-2.27380066168,-0.932956799308,19.2439052422,6.14548706407,0.0791328649899,0.0,-2.04710970914,-1.39684964713,5.06032109873,-0.0880594556828,-0.0034977059549,0.0,442.28237903329597,441.4430131024015,441.95191909534964,442.01606292734664
3.1200000000000023,-2.39823696375,-1.01940446372,19.5486138497,6.140022628,0.0789277270402,0.0,-2.10076021545,-1.48521451041,5.09630173857,-0.0979061419319,-0.00326193876935,0.0,445.70748490919976,445.7268237079292,446.9877468070096,446.1774717636971
3.1800000000000024,-2.52667071439,-1.11267152276,19.8651742088,6.13370920556,0.0784454989269,0.0,-2.18020843798,-1.62427984268,5.4537523861,-0.126799196563,-0.0198927195564,0.0,540.1761828326211,539.0535128545349,540.342660701113,538.3831174818097
3.2400000000000024,-2.65931481499,-1.21342958078,20.1962809368,6.12605060107,0.0773298369598,0.0,-2.24111586307,-1.73503108552,5.58225056631,-0.129385793201,-0.016116648849,0.0,480.21447295478634,480.5009530244056,478.3304092433266,478.119737624493
3.3000000000000025,-2.79564440201,-1.32109632147,20.5356653256,6.11796601492,0.0765411321579,0.0,-2.30307586488,-1.85459265235,5.72952501018,-0.148482679761,-0.00778105943912,0.0,487.0384028845223,487.6616788554681,486.6006629607056,485.15337159298093
3.3600000000000025,-2.93522612243,-1.43513170627,20.8779677951,6.10892381757,0.0757689025794,0.0,-2.34964764458,-1.94734020404,5.680548882,-0.15555546711,-0.025735278632,0.0,428.72638404803126,427.1979092682646,427.4371353761227,426.8113764850705
3.4200000000000026,-3.07757027579,-1.55482717478,21.2169918594,6.09931189883,0.0740857501708,0.0,-2.39508673521,-2.04329880802,5.62029550077,-0.171621623279,-0.0331436377129,0.0,423.339027967798,422.7006773791709,425.253529562691,423.8487558002024
3.4800000000000026,-3.22256122269,-1.68028836554,21.551570386,6.08895810609,0.0716941557253,0.0,-2.43785355985,-2.1395860889,5.53248672641,-0.17451327621,-0.058752952207,0.0,415.9207565340352,413.6701281438297,413.9684412389309,413.6828158941921
3.5400000000000027,-3.37049115927,-1.81279037485,21.886402847,6.07831195273,0.0675745327145,0.0,-2.49278150733,-2.27811078699,5.62773621567,-0.184025749301,-0.112765013339,0.0,475.15255551216427,470.98832596390025,473.5955186362205,472.83478621141774
